PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
5.0,6.032564145796906,3.7702999907058667,0.7355378628381067,0.32492337641487534,462.0,46.39721412720712,63.77797100236415,2.0,0.0,1.0,1.0,1.0,2.0,2594.32,190.47,2839.13,209.03,81.83835849177699,11.94019989,0.964243557,0.0048188
0.0,7.036529429526537,2.10286159172091,0.5711891931437749,0.22677019326848352,583.0,97.5450194752768,70.51384727230983,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,81.55654619762085,11.10892004,0.5002552309499994,0.0097595
0.0,5.2040725521749795,4.191422511444345,0.7839112749185118,0.36604860041471515,110.0,39.12731905669091,43.56003326557683,0.0,0.0,0.0,2.0,0.0,2.0,345.53,169.44,1596.1,315.44,64.03932096624746,12.1588767,0.3353341204499996,0.005630749999999999
0.0,6.827112631459627,4.4270140260580835,0.6082895363071564,0.39219747042105413,165.0,56.89298862395787,40.06244648463414,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,65.44801190716866,11.66748416,0.3195405045333328,0.000135
5.0,6.193112795761377,2.0077431796986507,0.5666782378822127,0.21902087569653472,170.0,41.16498794346927,49.41635391704496,0.0,1.0,1.0,2.0,1.0,0.0,2700.97,187.68,2876.2,198.24,71.592945214549,12.19910432,1.0,0.0
0.0,5.0259876482734205,3.7660767116918303,0.6715533300759465,0.3717433837348461,518.0,30.471879058648906,37.372701797796395,1.0,1.0,0.0,2.0,0.0,1.0,3669.82,251.12,3541.71,676.44,64.10353866867433,11.68937762,0.7452570398333335,0.024393791666666668
0.0,5.008669485350759,2.340931424116139,0.5836318206636879,0.3459363030047898,600.0,33.200522752354175,39.99529313496929,0.0,0.0,0.0,1.0,1.0,1.0,3059.04,338.15,2547.95,572.69,67.64150757163503,11.17758122,0.7166767530833333,0.0026461
0.0,5.005656121908931,2.1282204885181457,0.5343184841538698,0.2093748407841291,495.0,99.06653688619767,99.6696176247263,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,43.77512535642616,11.76602082,0.5705956556283329,0.11321164166666665
1.0,6.4587981262474,3.8142238720871346,0.5378677929798147,0.3880580159181541,1.0,77.00237119683221,31.79858329007506,2.0,1.0,1.0,2.0,1.0,0.0,110.69,488.87,519.32,262.95,71.77173773081188,11.2621159,0.34197175899999954,0.13093200000000002
0.0,5.028906268814958,2.1107019612870817,0.6169608172882145,0.39997655815760585,405.0,58.291594044815014,58.99042940403286,2.0,0.0,1.0,2.0,1.0,2.0,4435.4,584.89,110.12,754.44,82.43304976290291,12.36323709,0.5371645833499994,0.08587185
