Iteration_duration,PSCS__TAU
8.914680004119873,98
8.892752885818481,328
8.74843716621399,546
8.838890075683594,363
8.837745904922485,131
8.886274099349976,182
8.852707862854004,92
8.997681140899658,311
8.985026836395264,167
8.977465867996216,94
8.951974868774414,601
8.921976089477539,435
9.154981851577759,545
9.198688983917236,293
9.704897165298462,466
9.64500880241394,558
8.938107967376709,606
8.91488790512085,115
8.780624151229858,360
8.856908082962036,138
9.23195219039917,402
9.89815092086792,138
9.598618030548096,180
9.330652952194214,305
9.216469764709473,606
9.595104694366455,328
9.175577878952026,1
9.312641859054565,499
8.812165260314941,89
9.091558933258057,243
9.129619836807251,253
8.987740278244019,330
9.020017862319946,310
9.131672143936157,694
9.40008282661438,181
9.09404993057251,500
9.125087022781372,112
8.858781099319458,156
9.457658052444458,365
9.095026969909668,312
8.942204236984253,1
9.320820093154907,545
9.55066442489624,146
9.630834102630615,1
8.88667106628418,176
9.238873720169067,311
8.959367990493774,558
9.046468257904053,294
9.167145013809204,435
8.974395990371704,1
9.058335065841675,434
8.981096029281616,337
9.11280107498169,357
9.018046855926514,376
8.990244150161743,223
9.012373924255371,103
9.087374210357666,121
9.01217007637024,241
8.845335960388184,156
8.80393385887146,419
8.75475811958313,642
8.70785403251648,1
8.672022104263306,167
8.765947103500366,363
9.001845121383667,221
8.814054012298584,231
8.742210149765015,84
8.644268035888672,138
8.778723239898682,144
8.798059701919556,167
8.861809015274048,198
8.882226943969727,284
8.986472129821777,202
9.226069927215576,181
8.798513174057007,84
9.078317880630493,1
9.034755945205688,170
8.892071008682251,323
8.836070775985718,324
8.82773208618164,192
8.731937170028687,193
8.877425193786621,1
8.814028978347778,604
8.78010892868042,431
8.772593975067139,330
8.806612968444824,167
8.838937282562256,536
8.891865968704224,583
8.784602165222168,375
8.99160623550415,221
8.840960025787354,171
109.01648497581482,465
8.84975790977478,355
8.82323932647705,579
8.767071008682251,1
8.92397689819336,399
8.82693600654602,355
8.770854949951172,177
8.823422908782959,100
8.799092054367065,287
8.838000059127808,105
8.916572093963623,289
8.80938982963562,1
8.82529091835022,317
8.808818817138672,419
8.796937942504883,355
9.108137130737305,458
48.06127691268921,1
8.924712181091309,351
8.837633848190308,115
8.890072107315063,540
8.87740707397461,257
8.835875988006592,361
8.83852219581604,143
8.855691909790039,340
8.85696005821228,231
8.911876916885376,642
8.828351020812988,488
8.698241949081421,134
8.836329936981201,693
8.849149942398071,440
8.936567068099976,215
8.725551843643188,1
8.8820641040802,1
8.78966498374939,461
8.858122110366821,336
8.802722930908203,432
8.837263822555542,138
8.748079061508179,85
8.85721206665039,199
8.81254506111145,351
8.735469102859497,125
8.932272911071777,1
8.913213968276978,526
8.974919080734253,167
8.864228248596191,401
8.885777950286865,145
8.765778303146362,201
8.866845846176147,105
8.796562194824219,109
8.808303117752075,636
8.71593976020813,219
8.850132942199707,583
8.886220932006836,402
8.72610092163086,540
8.818608283996582,350
8.833482027053833,107
8.941808938980103,1
8.836155891418457,265
8.901242971420288,289
8.81668496131897,694
8.809633016586304,168
8.969137191772461,380
8.86815595626831,485
8.802917003631592,499
8.812716960906982,251
8.770884990692139,201
8.80751895904541,476
8.817495822906494,241
8.94965386390686,309
8.810034990310669,196
8.848635911941528,427
8.917940139770508,434
8.910202741622925,519
8.855107069015503,360
8.878495931625366,166
8.970031976699829,145
8.789376020431519,112
8.791322946548462,434
8.759554147720337,263
8.89395785331726,451
8.97708010673523,616
8.81165599822998,134
8.827822208404541,265
8.862637996673584,405
8.82282280921936,589
8.900483131408691,506
8.850263833999634,246
8.8630690574646,85
8.899056911468506,230
8.7962167263031,376
8.819220066070557,660
8.860394954681396,546
8.833722829818726,123
8.758939981460571,145
8.872586965560913,186
8.889294147491455,440
8.820594787597656,333
8.895200967788696,571
8.757658958435059,121
8.893075942993164,344
8.96672797203064,1
8.735751867294312,342
8.774797916412354,536
8.908162117004395,369
8.835474729537964,334
8.845673084259033,265
8.813425302505493,475
8.84473967552185,401
8.89945101737976,276
8.818738222122192,180
8.887603044509888,461
8.85400104522705,329
8.825045108795166,183
8.786503076553345,1
8.750164985656738,540
8.867017030715942,254
8.901432037353516,495
8.86245584487915,363
8.865713834762573,503
8.686532735824585,210
8.868825674057007,389
8.878406763076782,274
8.784221887588501,1
8.907135009765625,541
8.791140079498291,211
8.780564069747925,1
8.887156963348389,323
8.909956693649292,468
28.661128997802734,458
8.829077005386353,403
8.830917119979858,333
8.749545812606812,125
8.876665115356445,546
8.928642988204956,285
8.836420059204102,436
8.754579067230225,240
8.865809202194214,251
8.872300863265991,242
8.862189054489136,334
8.849501132965088,151
8.749855995178223,135
8.883976221084595,637
8.705207109451294,211
8.857989072799683,232
8.817769289016724,509
8.828389883041382,602
8.88434100151062,404
8.818811893463135,592
8.907263278961182,298
8.903927087783813,189
9.04155707359314,335
8.914393663406372,263
8.85497498512268,182
8.850692987442017,167
8.752593040466309,339
8.782033205032349,276
8.90117883682251,178
326.96590280532837,169
8.675180673599243,287
8.677412986755371,120
8.79328989982605,471
8.838855981826782,317
8.784029006958008,106
8.96949815750122,316
8.88621973991394,165
8.837517738342285,269
8.809771060943604,274
8.822985887527466,616
8.781110048294067,381
8.884711027145386,230
8.89582896232605,269
8.792072057723999,497
8.827788829803467,694
8.76667594909668,1
8.803444862365723,690
8.84868311882019,221
8.8509202003479,139
8.933107852935791,339
8.807033061981201,328
8.9113290309906,1
8.83823275566101,1
8.758002042770386,458
8.863095045089722,427
8.923826932907104,548
8.806746006011963,287
8.880619049072266,460
8.846097946166992,440
8.824696063995361,237
8.794935941696167,289
8.846483945846558,210
8.912770986557007,599
8.802922010421753,642
8.823214054107666,181
8.833836078643799,695
8.749672174453735,169
8.88232970237732,441
8.83971095085144,389
8.964495182037354,337
8.865183115005493,503
8.749766826629639,162
13.82267689704895,415
11.043468952178955,601
8.681797742843628,229
8.682188987731934,317
62.51130294799805,372
8.657273292541504,506
65.18052792549133,94
8.8892240524292,133
8.780587911605835,85
8.711736917495728,616
8.818531036376953,509
8.884169816970825,333
8.850971221923828,284
8.689911842346191,1
8.827746152877808,183
8.8713960647583,460
8.827706813812256,339
8.776578903198242,289
8.871868133544922,592
8.769490957260132,298
8.825684070587158,224
8.792116165161133,171
8.981389045715332,547
8.985055923461914,414
8.773513317108154,343
8.939120769500732,270
8.852598190307617,309
8.83460521697998,106
8.784664630889893,233
8.980138063430786,357
8.905247926712036,380
8.91410779953003,289
8.77502703666687,335
8.80423903465271,1
8.75267481803894,212
8.885215044021606,340
8.81337594985962,112
8.752156972885132,593
8.764723062515259,237
8.818474531173706,290
8.909819841384888,131
8.722477197647095,1
8.887802839279175,181
8.932056188583374,155
8.942893266677856,441
8.833116054534912,126
8.77972412109375,198
8.77022099494934,178
8.903295993804932,360
34.338603019714355,251
8.903409242630005,365
8.927133321762085,414
8.843917846679688,263
8.886134147644043,466
8.872095108032227,156
8.927524089813232,510
8.816684007644653,1
8.941485166549683,601
8.806238889694214,241
8.68661904335022,1
8.885538816452026,201
8.84789514541626,343
8.852458953857422,221
8.944253921508789,126
8.973907947540283,353
8.91408371925354,503
8.798635005950928,1
8.849608898162842,145
8.727530002593994,1
8.799432754516602,1
8.843199968338013,372
8.795899152755737,219
8.815302848815918,97
8.844286918640137,210
8.81467604637146,440
8.937546968460083,332
8.925084829330444,96
8.840131759643555,162
8.81658387184143,603
8.807050943374634,242
8.842136144638062,475
8.755094051361084,162
8.702080011367798,433
8.86266303062439,395
8.85536503791809,1
8.85373306274414,110
8.874325037002563,504
8.832865715026855,143
8.923154830932617,143
8.809849262237549,424
8.759021043777466,172
8.807037830352783,219
10.55946683883667,375
8.967896938323975,441
8.845687866210938,1
8.781270742416382,146
8.854707956314087,1
8.842019081115723,332
8.798247814178467,451
9.6961190700531,176
9.497393131256104,564
8.878634929656982,121
8.883426189422607,92
8.664701223373413,92
8.784092903137207,1
8.932278871536255,1
9.121055841445923,488
8.870943069458008,159
8.937710762023926,196
8.96911883354187,693
8.874811887741089,433
8.716285943984985,530
8.668553352355957,192
8.681255102157593,143
8.69005799293518,220
8.674761295318604,177
8.688771963119507,169
8.756044864654541,440
8.827907085418701,331
8.854410886764526,508
8.73979902267456,1
8.862079858779907,1
8.845814943313599,332
8.874559879302979,294
8.863042116165161,398
8.953510999679565,1
8.848368883132935,1
8.788676261901855,191
8.901443004608154,1
8.864139080047607,265
8.741515874862671,468
8.76264214515686,343
8.763564109802246,395
8.908968210220337,363
8.898498058319092,458
8.87944483757019,156
8.81858777999878,110
8.90874195098877,189
8.780086040496826,420
8.819277048110962,243
8.832890033721924,143
8.849154949188232,230
8.81941294670105,310
8.816138982772827,695
8.779361963272095,545
8.76096773147583,1
8.756619930267334,195
8.884209156036377,397
8.874001264572144,361
8.849934101104736,462
8.933640003204346,335
8.883210897445679,133
8.753648281097412,564
8.910211086273193,191
8.879239082336426,97
8.887415885925293,250
8.80228304862976,138
8.772013902664185,229
8.95146894454956,311
8.882018089294434,451
8.785980224609375,536
8.82456660270691,177
8.846789836883545,530
8.78568410873413,404
8.773451089859009,135
8.821248769760132,337
8.86500597000122,289
8.817198038101196,139
8.88603925704956,169
8.880504131317139,145
8.76378607749939,152
8.85306978225708,1
8.83837628364563,329
8.78503131866455,120
8.81473422050476,199
8.870084047317505,310
8.807812929153442,125
8.854307174682617,337
8.739819049835205,545
8.834152936935425,331
8.820554971694946,335
8.680814981460571,599
8.863526105880737,168
8.768141984939575,112
8.692108154296875,170
8.828593015670776,518
8.848901748657227,363
8.944215059280396,323
8.785670042037964,131
8.828413009643555,361
8.8041410446167,370
8.778051853179932,414
8.865501880645752,353
8.79638934135437,362
8.773926973342896,365
8.855411052703857,126
8.797837018966675,1
8.844518184661865,133
8.820041418075562,155
8.887196779251099,356
8.739219188690186,334
8.834050178527832,363
8.835824251174927,475
8.975054740905762,279
8.751389980316162,691
8.956342935562134,363
8.836207866668701,505
8.834309101104736,230
8.83576488494873,123
8.83321499824524,403
8.8612220287323,402
8.888437986373901,466
8.774003028869629,195
8.722571849822998,1
8.889946937561035,183
8.811807870864868,315
8.874372720718384,119
8.90701699256897,470
8.803960084915161,363
8.771991968154907,146
8.897489786148071,1
8.830582618713379,107
8.881938934326172,1
8.905879020690918,690
8.840098857879639,151
8.83298373222351,285
8.881825685501099,466
8.795181035995483,103
8.787753105163574,269
8.818489074707031,1
8.790640830993652,1
8.87281608581543,92
8.86154818534851,1
8.866377115249634,139
8.962817668914795,85
8.839210271835327,636
8.780063152313232,433
9.009623050689697,465
8.838982820510864,357
8.795209407806396,431
8.798909902572632,1
8.825296878814697,463
8.783334255218506,428
8.772114992141724,121
8.78798794746399,365
8.83008885383606,406
8.845209121704102,85
8.881888151168823,162
8.930632829666138,220
8.778780937194824,1
8.742877960205078,395
8.787899732589722,206
8.738336086273193,276
8.865890979766846,629
8.6905677318573,1
8.739036083221436,1
8.993660926818848,1
8.737661838531494,206
8.682670831680298,333
8.710539102554321,1
8.69197702407837,375
8.688464879989624,311
8.70231294631958,617
8.693060159683228,196
8.719618797302246,257
8.884315013885498,98
8.825149059295654,404
8.790729999542236,191
8.763742923736572,1
8.735774993896484,499
8.770631790161133,290
8.905232191085815,329
8.736340045928955,467
8.888583898544312,1
8.754406213760376,298
8.846544981002808,395
8.979488849639893,628
8.815863132476807,301
8.889840841293335,502
8.826550006866455,1
8.891175031661987,1
8.780687093734741,243
8.680410146713257,169
8.777215003967285,230
8.845847129821777,498
8.864161014556885,607
8.752418994903564,505
8.887253999710083,401
8.889677047729492,293
8.800873041152954,399
8.853085041046143,276
8.784553050994873,325
8.829524993896484,692
8.929126024246216,510
8.787160158157349,181
8.877878189086914,1
8.80626893043518,353
8.943978071212769,251
8.850787162780762,660
8.794440984725952,183
8.793843269348145,411
8.841508150100708,599
8.878309965133667,196
8.750320196151733,183
8.817185163497925,350
8.844678163528442,463
8.80656361579895,293
8.889808893203735,301
8.912057876586914,273
8.843650102615356,1
8.843590259552002,165
8.950089931488037,466
8.76509428024292,270
8.794273138046265,692
8.927721977233887,199
8.764753818511963,588
8.820849895477295,201
8.823254823684692,414
8.902230024337769,193
8.824911832809448,144
8.88550877571106,404
8.971306800842285,266
8.804685831069946,365
8.834437847137451,392
8.870296001434326,159
8.83982515335083,301
8.780827283859253,395
8.78383207321167,411
8.891652822494507,274
8.794388771057129,460
8.778274059295654,211
8.849523067474365,125
8.819684743881226,392
8.73510193824768,661
8.831707954406738,584
8.923555135726929,170
8.814836263656616,361
8.844398021697998,135
8.82422661781311,305
8.90632700920105,274
8.767054080963135,1
8.808089971542358,578
8.776256084442139,311
8.939582109451294,510
8.766724824905396,1
8.860866069793701,193
8.875587701797485,325
8.842529058456421,323
8.845604181289673,162
8.810629844665527,428
8.886627912521362,219
8.706258773803711,330
8.718446969985962,289
8.942807912826538,335
8.874710083007812,169
8.8684720993042,107
8.859655141830444,1
8.798301935195923,121
8.74658203125,470
8.91114091873169,224
8.751637935638428,1
8.783786296844482,289
8.752658128738403,199
8.89197587966919,1
8.83146595954895,274
8.954709768295288,181
8.84463095664978,339
8.79088020324707,151
8.854873895645142,465
8.861398935317993,220
8.859889268875122,514
8.866358995437622,381
8.819682836532593,1
8.807301044464111,229
8.890575885772705,696
8.888856172561646,171
8.800941228866577,545
8.84698224067688,310
8.747596979141235,231
8.817456007003784,221
8.772200107574463,397
8.86722707748413,210
8.881630897521973,395
8.788598775863647,337
8.903836965560913,312
8.786687850952148,116
8.779199123382568,121
8.742236852645874,335
8.846145868301392,385
8.772657871246338,313
8.851378917694092,212
8.702022790908813,506
8.80457592010498,206
8.8693368434906,167
8.844030857086182,399
8.74629831314087,156
8.788877725601196,545
8.749495029449463,269
8.872910976409912,470
8.919763088226318,588
8.738927125930786,250
9.05567216873169,230
8.959304332733154,547
8.810362100601196,156
8.771314859390259,188
8.70306396484375,105
8.700809955596924,351
8.727289915084839,484
8.689971923828125,467
8.69552993774414,96
8.676880836486816,526
8.835381031036377,1
8.924442052841187,559
8.730150938034058,316
8.920011043548584,183
8.67749285697937,276
