Iteration_duration,PSCS__TAU
4.657037734985352,1
4.501156806945801,89
4.643161058425903,419
4.575955152511597,434
4.470338821411133,545
4.510334014892578,428
4.57420802116394,168
4.625063896179199,112
4.493108034133911,237
4.494278907775879,496
4.615885972976685,84
4.513398170471191,253
4.654994964599609,345
4.641164064407349,106
4.568314790725708,1
4.5656609535217285,364
4.678704738616943,1
4.622092008590698,463
4.84181809425354,110
4.49666690826416,1
4.685129880905151,592
4.878095865249634,270
4.7964701652526855,183
4.597222089767456,178
4.7711570262908936,695
4.673316240310669,223
4.732712268829346,404
4.833352327346802,317
4.580473899841309,435
4.750570774078369,188
4.750949859619141,223
4.764446973800659,97
4.867351055145264,340
4.6748199462890625,636
4.505695104598999,1
4.715505123138428,311
4.5847461223602295,253
4.734140872955322,121
4.998736143112183,335
4.67672324180603,215
4.53441309928894,315
4.912200927734375,339
4.778188705444336,159
4.839364051818848,369
4.958329200744629,1
4.704619884490967,152
4.720909833908081,499
4.67697286605835,495
4.632667303085327,405
4.496649980545044,385
4.52649998664856,1
4.517728090286255,183
4.583325147628784,273
4.518009901046753,1
4.831326961517334,279
4.844655990600586,156
4.534843921661377,119
4.76924204826355,547
4.657710075378418,96
4.871896266937256,337
4.543283939361572,419
4.663622856140137,123
4.703068017959595,351
4.572153091430664,125
4.633138179779053,690
4.611691951751709,404
4.525408029556274,688
4.827739953994751,180
4.792865991592407,312
4.6474549770355225,1
4.553948879241943,109
5.281050205230713,323
4.746151924133301,339
4.622735261917114,461
4.541097402572632,269
4.598511219024658,363
4.57623815536499,693
4.533288240432739,196
4.5667290687561035,424
4.573703765869141,253
4.580319881439209,231
4.626317024230957,506
4.586461067199707,176
4.7039031982421875,202
4.7011730670928955,336
4.507853984832764,643
4.651865243911743,165
4.524838924407959,469
4.897947788238525,289
4.708739280700684,92
4.679713010787964,1
4.5846357345581055,392
4.740783214569092,365
4.640764236450195,162
4.856807708740234,103
4.666384935379028,419
4.627514839172363,498
4.512302875518799,116
4.628021001815796,1
4.644713878631592,545
4.641421794891357,377
4.630031108856201,1
4.626125812530518,274
4.519906997680664,210
4.5243542194366455,193
4.69533896446228,513
4.664461135864258,325
4.748235702514648,498
4.670719861984253,309
4.658018112182617,229
4.625421762466431,201
4.630683898925781,1
4.580444812774658,250
4.5584397315979,441
4.504635810852051,169
4.569877862930298,565
4.590939044952393,1
4.537134885787964,414
4.648413181304932,377
4.593209981918335,381
4.571191787719727,1
4.629017114639282,169
4.5006327629089355,210
4.515548229217529,466
4.548566102981567,1
4.789301156997681,1
4.707037925720215,692
4.673457860946655,463
4.512893199920654,1
4.53035306930542,507
4.624324083328247,488
4.607676029205322,1
4.510601997375488,145
4.50593900680542,115
4.703980922698975,155
4.637027978897095,489
4.655755043029785,170
4.711068868637085,511
4.644883871078491,530
4.615683078765869,687
4.622712850570679,214
4.5393548011779785,119
4.670718431472778,440
4.548660039901733,468
5.027301073074341,1
4.800321102142334,513
4.51655912399292,176
4.931725025177002,257
5.00850772857666,505
4.71488094329834,363
4.568631887435913,181
4.636075019836426,290
4.54574990272522,229
4.5792670249938965,98
4.540717124938965,328
4.606986999511719,546
4.611154794692993,363
4.628481864929199,131
4.553931713104248,182
4.9508068561553955,92
4.8750200271606445,311
4.556251287460327,167
4.590727090835571,94
4.656821966171265,601
4.610208034515381,435
4.488585948944092,545
4.50931978225708,293
4.4971911907196045,466
4.509196043014526,558
4.557691812515259,606
4.700473070144653,115
4.6127753257751465,360
4.573570013046265,138
4.53914213180542,402
4.569711923599243,138
4.538313150405884,180
4.5475709438323975,305
4.542942047119141,606
4.602433919906616,328
4.560653924942017,1
4.601077079772949,499
4.646043062210083,89
4.5280680656433105,243
4.738687992095947,253
4.650188207626343,330
4.648364067077637,310
4.602216958999634,694
4.542959928512573,181
5.149460315704346,500
5.053544044494629,112
4.760829925537109,156
4.647356986999512,365
4.758385181427002,312
4.880941152572632,1
4.611909866333008,545
4.827508211135864,146
4.839306831359863,1
4.740535020828247,176
4.7992188930511475,311
4.828176259994507,558
4.716813087463379,294
4.809590101242065,435
4.840925216674805,1
4.830174922943115,434
4.86780309677124,337
4.774431943893433,357
4.812081813812256,376
4.801337003707886,223
4.866893768310547,103
4.793771982192993,121
4.785552978515625,241
4.8651769161224365,156
4.771507024765015,419
4.852077007293701,642
4.614241123199463,1
4.562946796417236,167
4.527886867523193,363
4.529449224472046,221
4.764874219894409,231
4.509671211242676,84
4.486425161361694,138
4.59027099609375,144
4.706053972244263,167
4.564787149429321,198
4.817564964294434,284
4.775037050247192,202
4.580343961715698,181
4.736989974975586,84
4.545699119567871,1
4.50092887878418,170
4.680294752120972,323
4.664100885391235,324
4.642353296279907,192
4.583716869354248,193
4.590696096420288,1
4.572659969329834,604
4.478518009185791,431
4.719030141830444,330
4.7418999671936035,167
4.615516901016235,536
4.497060298919678,583
4.481830835342407,375
4.4869372844696045,221
4.48760199546814,171
4.502932071685791,465
4.498533248901367,355
4.539826154708862,579
4.536041021347046,1
4.468494176864624,399
4.487429857254028,355
4.50675892829895,177
4.509150981903076,100
4.598061800003052,287
4.499082088470459,105
4.574159145355225,289
4.572865962982178,1
4.6415441036224365,317
4.573720932006836,419
4.519105911254883,355
4.487760066986084,458
4.473399877548218,1
4.502705097198486,351
4.730178117752075,115
4.904944896697998,540
4.795668125152588,257
4.6758058071136475,361
4.544936895370483,143
4.60127592086792,340
4.6019368171691895,231
4.643375873565674,642
4.5700249671936035,488
4.569674968719482,134
4.611410856246948,693
4.676255941390991,440
4.816499948501587,215
4.836133003234863,1
5.083960056304932,1
4.900105953216553,461
4.655138969421387,336
4.75402307510376,432
4.7650580406188965,138
4.634151220321655,85
4.618726968765259,199
4.598512172698975,351
4.618682146072388,125
4.691298007965088,1
4.5756590366363525,526
4.553214073181152,167
4.6484270095825195,401
4.605439186096191,145
4.619858264923096,201
4.567555904388428,105
4.638991832733154,109
4.686771869659424,636
4.770448923110962,219
4.696961879730225,583
4.5538129806518555,402
4.664808988571167,540
4.585287094116211,350
4.4812610149383545,107
4.5305821895599365,1
4.52214503288269,265
4.530697822570801,289
4.508300065994263,694
4.503736257553101,168
4.649389028549194,380
4.657543897628784,485
4.624133825302124,499
4.638686180114746,251
4.495882987976074,201
4.7600109577178955,476
4.590145111083984,241
4.668314218521118,309
4.565061807632446,196
4.585777997970581,427
5.936928033828735,434
5.331514835357666,519
4.8366405963897705,360
4.6720850467681885,166
4.5963850021362305,145
4.823421001434326,112
4.657246351242065,434
4.624750137329102,263
4.589472055435181,451
4.48828387260437,616
4.5775768756866455,134
4.719954252243042,265
4.655749082565308,405
4.696591854095459,589
4.528720855712891,506
4.788443088531494,246
4.888622999191284,85
4.611191034317017,230
4.828003883361816,376
5.089655876159668,660
4.5074591636657715,546
4.649463176727295,123
4.706952095031738,145
4.667198896408081,186
4.536352872848511,440
4.50544810295105,333
4.504157066345215,571
4.575765132904053,121
4.738986015319824,344
4.832386016845703,1
4.766740083694458,342
4.899164915084839,536
4.758378028869629,369
4.574720144271851,334
4.508793830871582,265
4.683369874954224,475
4.575309991836548,401
4.60443902015686,276
4.630382061004639,180
4.609343767166138,461
4.5564069747924805,329
4.515977382659912,183
4.558180093765259,1
4.651737928390503,540
4.706873893737793,254
4.600015163421631,495
4.523719072341919,363
4.486958980560303,503
4.489548206329346,210
4.485848903656006,389
4.4984049797058105,274
4.492565155029297,1
4.502597093582153,541
4.662388324737549,211
4.7303080558776855,1
4.617975950241089,323
4.494877099990845,468
4.808733940124512,458
4.657153129577637,403
4.58750581741333,333
4.553453207015991,125
4.565298080444336,546
4.538021802902222,285
4.744548797607422,436
5.02138614654541,240
4.505211114883423,251
4.555129766464233,242
4.5167412757873535,334
4.496340036392212,151
4.553510904312134,135
4.486741065979004,637
4.560137987136841,211
4.462565183639526,232
4.481554985046387,509
4.628101825714111,602
4.5139100551605225,404
4.485253810882568,592
4.490357160568237,298
4.73088812828064,189
4.868902921676636,335
4.725007057189941,263
4.741953134536743,182
4.680121183395386,167
4.663892984390259,339
4.577720880508423,276
4.759974956512451,178
4.741084337234497,169
4.632400035858154,287
4.542593002319336,120
4.914805889129639,471
4.64892315864563,317
4.730241060256958,106
4.670312881469727,316
4.641741991043091,165
4.779955148696899,269
4.55649209022522,274
4.68917179107666,616
4.727085113525391,381
4.577783823013306,230
4.688068866729736,269
4.6119349002838135,497
4.508098125457764,694
4.485885858535767,1
4.511919021606445,690
4.492743968963623,221
4.5078771114349365,139
4.603737831115723,339
4.651015043258667,328
4.5539870262146,1
4.479990005493164,1
4.497865915298462,458
4.475124835968018,427
4.480507135391235,548
4.48740816116333,287
5.040215015411377,460
4.915008068084717,440
4.701117992401123,237
4.764126777648926,289
4.772231817245483,210
4.517093181610107,599
4.58403468132019,642
4.494174957275391,181
4.578711032867432,695
4.522540807723999,169
4.5039520263671875,441
4.483496904373169,389
4.49577784538269,337
4.48469614982605,503
4.632265329360962,162
4.644317865371704,415
6.946236848831177,601
4.98879599571228,229
4.679529905319214,317
4.84114408493042,372
4.952487945556641,506
4.866624116897583,94
4.817826986312866,133
4.733833074569702,85
4.758018732070923,616
4.979139089584351,509
4.5798540115356445,333
4.879837989807129,284
4.527163028717041,1
5.172061920166016,183
4.823967933654785,460
4.96359395980835,339
4.748549222946167,289
4.73546290397644,592
4.55761194229126,298
4.930762052536011,224
5.12956690788269,171
4.7179529666900635,547
4.822918176651001,414
4.631353855133057,343
4.582773923873901,270
4.690114736557007,309
4.96713399887085,106
4.712852239608765,233
4.703028917312622,357
4.596069097518921,380
4.595882892608643,289
4.803970098495483,335
4.7599937915802,1
4.652773857116699,212
4.681696176528931,340
4.600068807601929,112
4.7104010581970215,593
4.782263994216919,237
4.679720163345337,290
4.5844011306762695,131
4.620928049087524,1
4.623872995376587,181
4.672115802764893,155
4.742691993713379,441
4.630861043930054,126
4.678207874298096,198
4.65065598487854,178
4.744205951690674,360
4.6490020751953125,251
4.663083076477051,365
4.661792993545532,414
4.594095945358276,263
4.578549861907959,466
4.694140911102295,156
4.690532207489014,510
4.693591833114624,1
4.649266004562378,601
4.723782062530518,241
4.4969987869262695,1
4.559187173843384,201
4.720736026763916,343
4.539925813674927,221
4.517854928970337,126
4.706568956375122,353
4.641463994979858,503
4.546960830688477,1
4.715095043182373,145
4.70179295539856,1
4.560876131057739,1
4.59362006187439,372
4.648768186569214,219
4.629459857940674,97
4.646628141403198,210
4.5893189907073975,440
4.721089124679565,332
4.623941898345947,96
4.564615964889526,162
4.644268035888672,603
4.652338027954102,242
4.532485723495483,475
4.655691146850586,162
4.658031940460205,433
4.596437931060791,395
4.669985055923462,1
4.627301931381226,110
4.579935073852539,504
4.659052133560181,143
4.564067125320435,143
4.524879217147827,424
4.518354892730713,172
4.567023992538452,219
4.564095973968506,375
4.565345764160156,441
4.531618118286133,1
4.5560760498046875,146
4.596328973770142,1
4.54396390914917,332
4.532288074493408,451
4.592395067214966,176
4.585320949554443,564
4.696018934249878,121
4.701717138290405,92
4.542117118835449,92
4.542699098587036,1
4.566926002502441,1
4.661617994308472,488
4.635569095611572,159
4.615833044052124,196
4.681761026382446,693
4.652686834335327,433
4.684736967086792,530
4.568497180938721,192
4.6309638023376465,143
4.563567876815796,220
4.59087610244751,177
4.685775995254517,169
4.736541032791138,440
4.6554648876190186,331
4.834283113479614,508
4.802563905715942,1
4.890111923217773,1
4.556288003921509,332
4.495093107223511,294
4.53568172454834,398
4.684952735900879,1
4.6655192375183105,1
4.553761959075928,191
4.579019069671631,1
4.60984992980957,265
4.7122719287872314,468
4.684422254562378,343
4.670767784118652,395
4.670193910598755,363
4.635540008544922,458
4.647481203079224,156
4.625143766403198,110
4.615593910217285,189
4.6862897872924805,420
4.680652141571045,243
4.742537975311279,143
4.643655061721802,230
4.544429779052734,310
4.613826036453247,695
4.735071897506714,545
4.633927822113037,1
4.623404026031494,195
4.547980070114136,397
4.737486124038696,361
4.693885803222656,462
4.811194181442261,335
4.651805400848389,133
4.7410969734191895,564
4.781490802764893,191
4.812378168106079,97
4.656682252883911,250
4.639203786849976,138
4.506028652191162,229
4.8150999546051025,311
4.513854026794434,451
4.524474859237671,536
4.465130805969238,177
4.487183094024658,530
4.517302989959717,404
4.475170135498047,135
4.561376094818115,337
4.489229917526245,289
4.523781061172485,139
4.657664060592651,169
4.534337997436523,145
4.530584096908569,152
4.479964256286621,1
4.493672847747803,329
4.456660985946655,120
4.479575157165527,199
4.480859279632568,310
4.474244117736816,125
4.488421201705933,337
4.494328737258911,545
4.466080188751221,331
4.479494094848633,335
4.542153835296631,599
4.626104831695557,168
4.496648788452148,112
4.470191955566406,170
4.478955984115601,518
4.49357008934021,363
4.621391296386719,323
4.5180909633636475,131
4.458298921585083,361
4.46922492980957,370
4.509989261627197,414
4.476989030838013,353
4.49027681350708,362
4.496395826339722,365
4.467650890350342,126
4.47986912727356,1
4.4839160442352295,133
4.482585906982422,155
4.48564600944519,356
4.486342191696167,334
4.553447723388672,363
4.494753122329712,475
4.4827070236206055,279
4.48939323425293,691
4.4795379638671875,363
4.46187686920166,505
4.488265037536621,230
4.478549003601074,123
4.4747960567474365,403
4.489173650741577,402
4.494707107543945,466
4.450967073440552,195
4.475926160812378,1
4.5452868938446045,183
4.483136177062988,315
4.47503924369812,119
4.484442234039307,470
4.485300064086914,363
4.445387840270996,146
4.488044023513794,1
4.486474990844727,107
4.5932769775390625,1
4.53929877281189,690
4.456007957458496,151
4.526597738265991,285
4.489977121353149,466
4.621408939361572,103
4.5260889530181885,269
4.4807658195495605,1
4.482548952102661,1
4.470389127731323,92
4.473165035247803,1
4.474426031112671,139
4.478673219680786,85
4.4935829639434814,636
4.464035987854004,433
4.483220100402832,465
4.476576089859009,357
4.482651233673096,431
4.494946002960205,1
4.474179029464722,463
4.482095003128052,428
4.539420127868652,121
4.48966908454895,365
4.49216103553772,406
4.485965967178345,85
4.475665092468262,162
4.467126846313477,220
4.476848125457764,1
4.481682777404785,395
4.472944974899292,206
4.489779949188232,276
4.545655012130737,629
4.565865993499756,1
4.478462219238281,1
4.554101943969727,1
4.526918172836304,206
4.493508815765381,333
4.462101936340332,1
4.482799291610718,375
4.483810663223267,311
4.483344793319702,617
4.462873220443726,196
4.465102195739746,257
4.483949184417725,98
4.482365846633911,404
4.483649015426636,191
4.479198932647705,1
4.557366847991943,499
4.462874889373779,290
4.474944591522217,329
4.490444898605347,467
4.485018968582153,1
4.493235111236572,298
4.49626898765564,395
4.464518308639526,628
4.484755992889404,301
4.4955737590789795,502
4.4825780391693115,1
4.49035906791687,1
4.487894058227539,243
4.465577125549316,169
4.492384910583496,230
4.483067035675049,498
4.474020957946777,607
4.4904608726501465,505
4.488412857055664,401
4.487131834030151,293
4.527406692504883,399
4.5784101486206055,276
4.577193021774292,325
4.764669895172119,692
4.684290885925293,510
4.60002875328064,181
4.658334016799927,1
4.613419055938721,353
4.512032985687256,251
4.485656023025513,660
4.622334957122803,183
4.831362724304199,411
4.575653076171875,599
4.483003854751587,196
4.564988136291504,183
4.487043142318726,350
4.472285985946655,463
4.499876260757446,293
4.536360025405884,301
4.490480899810791,273
4.483227014541626,1
4.47355580329895,165
4.59894585609436,466
4.540515899658203,270
4.5270140171051025,692
4.619836330413818,199
4.48927903175354,588
4.482318878173828,201
4.4926440715789795,414
4.58155083656311,193
4.473875045776367,144
4.49598503112793,404
4.555647850036621,266
4.477111101150513,365
4.462023019790649,392
4.469681024551392,159
4.49702000617981,301
4.479428052902222,395
4.477755784988403,411
4.475006818771362,274
4.453391790390015,460
4.468912839889526,211
4.472921848297119,125
4.4776599407196045,392
4.5134851932525635,661
4.528503179550171,584
4.520485877990723,170
4.446661949157715,361
4.494474172592163,135
4.473870038986206,305
4.470854759216309,274
4.479825973510742,1
4.477068901062012,578
4.458042144775391,311
4.5501158237457275,510
4.466631889343262,1
4.4776129722595215,193
4.490123748779297,325
4.487429141998291,323
4.461129903793335,162
4.470189094543457,428
4.488095998764038,219
4.477981090545654,330
4.477826833724976,289
4.483791828155518,335
4.469903945922852,169
4.479944944381714,107
4.475698232650757,1
4.4706130027771,121
4.493545055389404,470
4.478509187698364,224
4.495795249938965,1
4.46176290512085,289
4.476233005523682,199
4.473988056182861,1
4.488426923751831,274
4.640566825866699,181
4.489313125610352,339
4.4663779735565186,151
4.482952833175659,465
4.482428312301636,220
4.558624029159546,514
4.482681035995483,381
4.447994947433472,1
4.4815123081207275,229
4.5687408447265625,696
4.491589069366455,171
4.487590074539185,545
4.482795000076294,310
4.439934253692627,231
4.476313829421997,221
4.492323160171509,397
4.47313380241394,210
4.4902732372283936,395
4.4536261558532715,337
4.476386070251465,312
4.477416038513184,116
4.476670026779175,121
4.510228157043457,335
4.5611491203308105,385
4.471512079238892,313
4.466369152069092,212
4.472125053405762,506
4.471751928329468,206
4.473253965377808,167
4.475576162338257,399
4.449461221694946,156
4.471341133117676,545
4.47791314125061,269
4.483382940292358,470
4.472030162811279,588
4.467679023742676,250
4.483317136764526,230
4.477175235748291,547
4.455003261566162,156
4.472715616226196,188
4.474093914031982,105
4.459000110626221,351
4.489987134933472,484
4.481452226638794,467
4.483484745025635,96
4.534218072891235,526
4.446960210800171,1
4.478307247161865,559
4.4799699783325195,316
4.524047136306763,183
4.534748077392578,276
