Iteration_duration,PSCS__TAU
2.1831111907958984,440
2.2538697719573975,468
2.1856651306152344,1
2.2680633068084717,513
2.208393096923828,176
2.2855820655822754,257
2.2775521278381348,505
2.3067467212677,363
2.2891829013824463,181
2.2276811599731445,290
2.213757276535034,229
2.226278066635132,98
2.2568960189819336,328
2.217564105987549,546
2.2683050632476807,363
2.289599895477295,131
2.269382953643799,182
2.247673749923706,92
2.2492032051086426,311
2.295518159866333,167
2.2626960277557373,94
2.2448501586914062,601
2.229797840118408,435
2.329582929611206,545
2.3077309131622314,293
2.2539851665496826,466
2.2760019302368164,558
2.316694974899292,606
2.2367329597473145,115
2.289592981338501,360
2.3167271614074707,138
2.2542638778686523,402
2.2352030277252197,138
2.2774622440338135,180
2.324064016342163,305
2.325181007385254,606
2.3144631385803223,328
2.2336411476135254,1
2.251899003982544,499
2.2615251541137695,89
2.37900710105896,243
2.2781119346618652,253
2.5420339107513428,330
256.10093092918396,310
2.1629090309143066,694
2.106985092163086,181
2.1069188117980957,500
2.2507436275482178,112
2.9338889122009277,156
2.360062837600708,365
2.227648973464966,312
2.111138105392456,1
2.2346999645233154,545
2.2658531665802,146
2.1805057525634766,1
2.2318949699401855,176
2.2527291774749756,311
2.241724729537964,558
2.1658239364624023,294
2.18629789352417,435
2.169865846633911,1
2.1937050819396973,434
2.1761701107025146,337
2.239204168319702,357
2.367187023162842,376
2.3311758041381836,223
2.371372938156128,103
2.2720530033111572,121
2.2709341049194336,241
2.3424181938171387,156
2.3759450912475586,419
2.2717487812042236,642
2.3616108894348145,1
2.653806209564209,167
2.5243079662323,363
2.3976080417633057,221
2.4671730995178223,231
2.2971079349517822,84
2.4942550659179688,138
2.3467371463775635,144
2.2535791397094727,167
2.296666145324707,198
2.440783977508545,284
2.2864956855773926,202
2.3492841720581055,181
2.4762790203094482,84
2.432701826095581,1
2.478209972381592,170
2.3065133094787598,323
2.366482973098755,324
2.4548792839050293,192
2.38796067237854,193
2.345964193344116,1
2.412846803665161,604
2.417386054992676,431
2.333980083465576,330
2.2389841079711914,167
2.3635339736938477,536
2.27414608001709,583
2.2707297801971436,375
2.278905153274536,221
2.2371461391448975,171
2.328538179397583,465
2.3157849311828613,355
2.3333523273468018,579
2.253174066543579,1
2.2620232105255127,399
2.4209158420562744,355
2.2972707748413086,177
2.3271870613098145,100
2.4206900596618652,287
2.3851211071014404,105
2.319722890853882,289
2.3773250579833984,1
2.327288866043091,317
2.3430962562561035,419
2.269191026687622,355
2.264533042907715,458
2.2693419456481934,1
2.337036609649658,351
2.3076438903808594,115
2.26224684715271,540
2.2454330921173096,257
2.2835018634796143,361
2.340487003326416,143
2.4552018642425537,340
2.3200881481170654,231
2.2558329105377197,642
2.345227003097534,488
2.342728853225708,134
2.3620963096618652,693
2.241811990737915,440
2.2501988410949707,215
2.2308549880981445,1
2.3060081005096436,1
2.4649040699005127,461
2.4237618446350098,336
2.5034618377685547,432
2.2730209827423096,138
2.4798269271850586,85
2.2619693279266357,199
2.3225789070129395,351
2.322838068008423,125
2.3033599853515625,1
2.300405979156494,526
2.5041298866271973,167
2.5812978744506836,401
2.3963770866394043,145
2.457944869995117,201
2.418181896209717,105
2.5000860691070557,109
2.368968963623047,636
2.239544153213501,219
2.299875020980835,583
2.240679979324341,402
2.275566816329956,540
2.2565510272979736,350
2.240003824234009,107
2.3193957805633545,1
2.3235788345336914,265
2.3002212047576904,289
2.246098041534424,694
2.3156368732452393,168
2.3173398971557617,380
2.3041491508483887,485
2.2759969234466553,499
2.2749667167663574,251
2.309891939163208,201
2.3481030464172363,476
2.2729990482330322,241
2.292344808578491,309
2.3111300468444824,196
2.3135087490081787,427
2.3036160469055176,434
2.2502758502960205,519
2.2756752967834473,360
2.3182170391082764,166
2.3205361366271973,145
2.316991090774536,112
2.3309998512268066,434
2.2758560180664062,263
2.276214122772217,451
2.267561912536621,616
2.3375747203826904,134
2.356433868408203,265
2.3104279041290283,405
2.2890870571136475,589
2.3196051120758057,506
2.322985887527466,246
2.231973886489868,85
2.263707160949707,230
2.250546932220459,376
2.3031067848205566,660
2.2878000736236572,546
2.2519328594207764,123
2.274279832839966,145
2.3487558364868164,186
2.3370509147644043,440
2.312479019165039,333
2.297847032546997,571
2.298341751098633,121
2.335892915725708,344
2.3027050495147705,1
2.365234851837158,342
2.2698299884796143,536
2.334768056869507,369
2.2618799209594727,334
2.264455795288086,265
2.3336079120635986,475
2.3238260746002197,401
2.249236822128296,276
2.332975149154663,180
2.3038699626922607,461
2.589320182800293,329
2.4309349060058594,183
2.37353777885437,1
2.334984302520752,540
2.3047120571136475,254
2.3621630668640137,495
2.2907040119171143,363
2.3533003330230713,503
2.29579496383667,210
2.3339309692382812,389
2.298062801361084,274
2.3237507343292236,1
2.3301587104797363,541
2.3402578830718994,211
2.312425136566162,1
2.2936620712280273,323
2.2766051292419434,468
2.2307040691375732,458
2.266868829727173,403
2.3174660205841064,333
2.305715799331665,125
2.307260036468506,546
2.37265682220459,285
2.279731035232544,436
2.3833911418914795,240
2.2899880409240723,251
2.3423330783843994,242
2.305245876312256,334
2.3665261268615723,151
2.3925139904022217,135
2.301280975341797,637
2.238853931427002,211
2.3094382286071777,232
2.330901861190796,509
2.245978832244873,602
2.2700858116149902,404
2.293017864227295,592
2.313765287399292,298
2.2480058670043945,189
2.278433084487915,335
2.322960138320923,263
2.331028938293457,182
2.28749680519104,167
2.265023946762085,339
2.302824020385742,276
2.3209919929504395,178
2.3209118843078613,169
2.264058828353882,287
2.3162779808044434,120
2.337063789367676,471
2.3106329441070557,317
2.3302948474884033,106
2.314518928527832,316
2.2771098613739014,165
2.3327581882476807,269
2.296731948852539,274
2.3228962421417236,616
2.277435064315796,381
2.3273770809173584,230
2.2827861309051514,269
2.258704900741577,497
2.2399182319641113,694
2.2983779907226562,1
2.3095552921295166,690
2.2755448818206787,221
2.330648899078369,139
2.3278043270111084,339
2.3195950984954834,328
2.251275062561035,1
2.253757953643799,1
2.279442071914673,458
2.2582108974456787,427
2.3102290630340576,548
2.270432949066162,287
2.238861083984375,460
2.322537899017334,440
2.240962028503418,237
2.268441915512085,289
2.2554378509521484,210
2.3350820541381836,599
2.3183531761169434,642
2.3361217975616455,181
2.2588131427764893,695
2.301687002182007,169
2.339992046356201,441
2.309278964996338,389
2.3013129234313965,337
2.263478994369507,503
2.3004310131073,162
2.3175148963928223,415
2.3319108486175537,601
2.293282985687256,229
2.293978214263916,317
2.306980848312378,372
2.323431968688965,506
2.234639883041382,94
2.3102059364318848,133
2.2619869709014893,85
2.2604010105133057,616
2.2988710403442383,509
2.2471039295196533,333
2.251102924346924,284
2.3047046661376953,1
2.257909059524536,183
2.3104019165039062,460
2.2668118476867676,339
2.2355411052703857,289
2.250779867172241,592
2.2672462463378906,298
2.2832529544830322,224
2.2338550090789795,171
2.2651891708374023,547
2.2375500202178955,414
2.2490038871765137,343
2.3102011680603027,270
2.3381471633911133,309
2.311150074005127,106
2.257650852203369,233
2.2721500396728516,357
2.3431408405303955,380
2.318714141845703,289
2.2494096755981445,335
2.305513858795166,1
2.268460988998413,212
2.268610954284668,340
2.243042230606079,112
2.3299989700317383,593
2.314394235610962,237
2.3286800384521484,290
2.3147308826446533,131
2.265385866165161,1
2.2433860301971436,181
2.2791168689727783,155
2.3158810138702393,441
2.334383249282837,126
2.3077940940856934,198
2.3162200450897217,178
2.2829670906066895,360
2.265242099761963,251
2.262428045272827,365
2.3001339435577393,414
2.266641139984131,263
2.3151581287384033,466
2.267807960510254,156
2.308598756790161,510
2.330159902572632,1
2.3104326725006104,601
2.2998552322387695,241
2.292231798171997,1
2.333667039871216,201
2.315396785736084,343
2.2878479957580566,221
2.2386763095855713,126
2.2555181980133057,353
2.3030638694763184,503
2.2407588958740234,1
2.270400047302246,145
2.243030071258545,1
2.262951135635376,1
2.317411184310913,372
2.3337907791137695,219
2.247112989425659,97
2.274545192718506,210
2.3197197914123535,440
2.2418229579925537,332
2.3275020122528076,96
2.2428009510040283,162
2.330299139022827,603
2.319035053253174,242
2.266710042953491,475
2.2368381023406982,162
2.321620225906372,433
2.3170359134674072,395
2.3152639865875244,1
2.247933864593506,110
2.2639150619506836,504
2.312472105026245,143
2.240368127822876,143
2.298352003097534,424
2.314894914627075,172
2.2645158767700195,219
2.303449869155884,375
2.2646470069885254,441
2.236171007156372,1
2.2669129371643066,146
2.2890682220458984,1
2.253599166870117,332
2.2443618774414062,451
2.2491660118103027,176
2.2417099475860596,564
2.3313968181610107,121
2.2644059658050537,92
2.258363962173462,92
2.322360038757324,1
2.2969961166381836,1
2.270228862762451,488
2.245305061340332,159
2.390183925628662,196
2.2865238189697266,693
2.2885210514068604,433
47.79498600959778,530
2.349778175354004,192
2.277088165283203,143
2.26407790184021,220
2.3220529556274414,177
2.338433027267456,169
2.314448118209839,440
2.3325459957122803,331
2.2681798934936523,508
2.3329379558563232,1
2.3152151107788086,1
2.3182930946350098,332
2.3038501739501953,294
2.2723312377929688,398
2.275972843170166,1
2.2962779998779297,1
2.292011022567749,191
2.2550010681152344,1
2.316809892654419,265
2.239413022994995,468
2.329583168029785,343
2.291755199432373,395
2.2751431465148926,363
2.3075342178344727,458
2.251466989517212,156
2.2397148609161377,110
2.2634589672088623,189
2.3208718299865723,420
2.3342719078063965,243
2.309467077255249,143
2.250706911087036,230
2.2720370292663574,310
2.2427079677581787,695
2.3045058250427246,545
2.272902250289917,1
2.314018964767456,195
2.2530109882354736,397
2.2849230766296387,361
2.2972280979156494,462
2.2950057983398438,335
2.3234400749206543,133
2.3332221508026123,564
2.2474520206451416,191
2.23799204826355,97
2.3048508167266846,250
2.253390073776245,138
2.3338561058044434,229
2.247307062149048,311
2.28996205329895,451
2.2577450275421143,536
2.255336046218872,177
2.2381720542907715,530
2.5320639610290527,404
2.2435269355773926,135
2.277811050415039,337
2.2715132236480713,289
2.2890312671661377,139
2.321335792541504,169
2.2619400024414062,145
2.301208972930908,152
2.3167452812194824,1
2.318153142929077,329
2.2978999614715576,120
2.261286973953247,199
2.4900062084198,310
2.4171409606933594,125
2.501032829284668,337
2.3615798950195312,545
2.3793280124664307,331
2.270172357559204,335
2.35111403465271,599
2.3346118927001953,168
2.3094420433044434,112
2.274984121322632,170
2.25380802154541,518
2.229947090148926,363
2.254728317260742,323
2.2365949153900146,131
2.253748893737793,361
2.237416982650757,370
2.2558400630950928,414
2.2356531620025635,353
2.2714130878448486,362
2.236110210418701,365
2.238895893096924,126
2.264370918273926,1
2.269059896469116,133
2.3314049243927,155
2.316102981567383,356
2.330565929412842,334
2.5954129695892334,363
2.2650790214538574,475
2.243792772293091,279
2.255978584289551,691
2.228330135345459,363
2.2451188564300537,505
2.2251980304718018,230
2.2283592224121094,123
2.2403409481048584,403
2.2233779430389404,402
2.2943930625915527,466
2.319120168685913,195
2.3180081844329834,1
2.3014278411865234,183
2.2835018634796143,315
2.232599973678589,119
2.253283739089966,470
2.2424421310424805,363
2.2957050800323486,146
2.3740639686584473,1
2.282534122467041,107
2.2270238399505615,1
2.246593952178955,690
2.318356990814209,151
2.277611017227173,285
2.3280839920043945,466
2.3018689155578613,103
2.2834770679473877,269
2.2382290363311768,1
2.2477829456329346,1
2.2249059677124023,92
2.2364161014556885,1
2.320905923843384,139
2.323885917663574,85
2.2998881340026855,636
2.322988986968994,433
2.2538390159606934,465
2.2465627193450928,357
2.2211461067199707,431
2.2284491062164307,1
2.238880157470703,463
2.2182159423828125,428
2.2384490966796875,121
2.2330920696258545,365
2.2460641860961914,406
2.228433847427368,85
2.2346479892730713,162
2.2244160175323486,220
2.2674827575683594,1
2.3196849822998047,395
2.325186014175415,206
2.3072938919067383,276
2.2361791133880615,629
2.2431020736694336,1
2.2953009605407715,1
2.3143150806427,1
2.3112330436706543,206
2.3190090656280518,333
2.2635481357574463,1
2.271214008331299,375
2.3037362098693848,311
2.2630977630615234,617
2.231491804122925,196
2.2412679195404053,257
2.2260630130767822,98
2.2424750328063965,404
2.2211740016937256,191
2.241990804672241,1
2.2279341220855713,499
2.288388252258301,290
2.3071820735931396,329
2.3002419471740723,467
2.2250070571899414,1
2.229621171951294,298
2.243281126022339,395
2.2249348163604736,628
2.2503468990325928,301
2.3985891342163086,502
2.2588541507720947,1
2.2686541080474854,1
74.27267003059387,243
2.185458183288574,169
2.2236430644989014,230
2.2114391326904297,498
164.6440920829773,607
2.0861260890960693,505
2.0970890522003174,401
2.080850839614868,293
2.113292932510376,399
2.1107189655303955,276
2.1260178089141846,325
2.1439738273620605,692
2.1422107219696045,510
2.166156053543091,181
2.1588549613952637,1
2.1894638538360596,353
2.1831421852111816,251
2.2099790573120117,660
2.193922758102417,183
2.2168469429016113,411
2.2047359943389893,599
2.232602834701538,196
2.301647186279297,183
2.2658531665802,350
2.222561836242676,463
2.270327091217041,293
106.4193160533905,301
2.304969072341919,273
2.2676069736480713,1
2.3107142448425293,165
2.1614363193511963,466
2.2491798400878906,270
2.24283504486084,692
2.236328125,199
2.1982781887054443,588
2.188957929611206,201
2.2910900115966797,414
2.2098748683929443,193
2.2061712741851807,144
2.224761962890625,404
2.2161431312561035,266
2.2472331523895264,365
2.3278872966766357,392
2.3111469745635986,159
2.2592530250549316,301
2.394299030303955,395
2.269792079925537,411
2.3976938724517822,274
2.3296701908111572,460
2.4628608226776123,211
2.474357843399048,125
2.2803399562835693,392
2.258975028991699,661
2.3303990364074707,584
2.338670015335083,170
2.249699115753174,361
2.2576398849487305,135
2.2936441898345947,305
2.2547788619995117,274
2.236910104751587,1
2.3370680809020996,578
2.269087076187134,311
2.2805871963500977,510
2.240493059158325,1
2.289454698562622,193
2.3268179893493652,325
2.3033101558685303,323
2.32377290725708,162
2.2972700595855713,428
2.2481071949005127,219
2.2187399864196777,330
2.29797101020813,289
2.276189088821411,335
2.248361825942993,169
2.2213521003723145,107
2.261960983276367,1
2.3031716346740723,121
2.302718162536621,470
2.315330743789673,224
2.300299882888794,1
2.25321888923645,289
2.2312021255493164,199
2.2401459217071533,1
2.2265632152557373,274
2.2493739128112793,181
2.232234001159668,339
2.2378089427948,151
2.2270779609680176,465
2.227644920349121,220
2.2382099628448486,514
2.2792160511016846,381
2.321216106414795,1
2.3019089698791504,229
2.2769980430603027,696
2.2231948375701904,171
2.246488094329834,545
2.226659059524536,310
2.237576961517334,231
2.2311410903930664,221
2.246227979660034,397
2.2266299724578857,210
2.265856981277466,395
2.263160228729248,337
2.3347179889678955,312
2.3064210414886475,116
2.3210418224334717,121
2.277310848236084,335
2.23249888420105,385
2.240089178085327,313
2.2197728157043457,212
2.245004892349243,506
2.2323389053344727,206
2.248382329940796,167
2.2242140769958496,399
2.235569953918457,156
2.2314257621765137,545
2.2508537769317627,269
2.22955584526062,470
2.2436752319335938,588
2.232034206390381,250
2.253143072128296,230
2.2223570346832275,547
2.319506883621216,156
2.3090240955352783,188
2.248192071914673,105
2.24701189994812,351
2.221565008163452,484
2.2387261390686035,467
2.2239749431610107,96
2.250943899154663,526
2.2218751907348633,1
2.2415859699249268,559
2.228641986846924,316
2.2378690242767334,183
2.223459005355835,276
