PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.0277163277122625,4.41822205468431,0.547551272781893,0.1129492447178931,287.75316637114815,99.7257033411296,30.23685314015513,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,36.01228583426612,12.17367891,0.24952675330035684,0.1988742238095239
0.0,5.024338406280859,2.130758539785082,0.6985533149929907,0.10306769621816668,502.9017784514335,97.00585459723885,36.00752371979984,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,40.06997155116289,12.17363616,0.5021224598928571,0.24409716547619048
3.0,5.228606314392784,2.3698464257140897,0.7907021347557338,0.3590322454095659,503.13319594218433,57.132747000028125,30.05031700391315,1.0,0.0,2.0,2.0,1.0,1.0,393.08,160.03,2878.52,194.36,39.62977032368685,12.11337733,0.5106513146899999,0.2173178666666667
0.0,5.024338406280859,2.130758539785082,0.6985533149929907,0.10306769621816668,502.9017784514335,97.00585459723885,36.00752371979984,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,40.06997155116289,12.17363616,0.5021224598928571,0.24409716547619048
3.0,5.244647049440486,3.3742831930695063,0.5657714956941065,0.3692712276760077,524.3680592663484,57.13258011688707,30.12230010646995,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,2878.52,194.36,84.44889578910109,11.99911534,0.6591129903333328,0.22986418750000007
0.0,5.024338406280859,2.130758539785082,0.6985533149929907,0.10306769621816668,502.9017784514335,97.00585459723885,36.00752371979984,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,40.06997155116289,12.17363616,0.5021224598928571,0.24409716547619048
3.0,7.495447775884828,2.319852174102629,0.752308872194658,0.3969253924286656,450.0297593175233,54.85785523735249,30.07599716957781,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,91.44564018617027,12.11336319,0.5804092228,0.24020983333333326
3.0,7.4818772107576414,2.389487393098968,0.7946760806542619,0.36865269405648415,460.5514148567172,54.86858589361379,30.24459230507516,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,73.62370024649991,12.05502496,0.57915532709,0.22975033333333325
3.0,7.489515806669675,2.053457059697166,0.7899513046942352,0.11628210203242406,447.2734294643315,55.40018742207509,37.70924097232914,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,41.34255109247011,11.99915234,0.4548911588085711,0.21353900000000003
0.0,5.029581837785632,3.8974592202831815,0.7960112228655143,0.3970378666023888,305.676071471086,33.97392796880819,30.48564051135532,1.0,1.0,2.0,2.0,1.0,2.0,3115.69,584.43,138.53,411.75,67.27368862564158,11.22286933,0.6336196096899993,0.3453726440476191
