PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS,FTG
0.0,5.012837396257806,2.1826200902844035,0.5610113687777449,0.3771986360508281,281.9884360325564,64.8261884155852,30.176935863613814,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,35.44653820440378,12.17367891,0.5051087118333328,0.21231364880952389
0.0,5.012550667636139,2.155072474096807,0.6522163637378922,0.38047896628183564,283.8952494467213,54.254718211548166,30.290881110641486,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,63.83433450986479,12.17363616,0.5375682043333327,0.22736987797619052
3.0,5.283680921159663,2.243941060175869,0.7506556196851335,0.39121002449455233,643.8686287377207,57.314002058453525,30.05072107338602,1.0,0.0,2.0,2.0,1.0,1.0,393.08,160.03,2878.52,194.36,38.18549281017314,12.11337733,0.5039116890899998,0.21514186666666674
0.0,5.012550667636139,2.155072474096807,0.6522163637378922,0.38047896628183564,283.8952494467213,54.254718211548166,30.290881110641486,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,63.83433450986479,12.17363616,0.5375682043333327,0.22736987797619052
3.0,5.1778436684411036,3.9217895513282217,0.6795458723396179,0.3556291629577616,451.9436018662633,56.13680072343596,30.187532536041868,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,2878.52,194.36,82.11053712902927,11.99911534,0.6539433763333328,0.21849810416666673
0.0,5.012550667636139,2.155072474096807,0.6522163637378922,0.38047896628183564,283.8952494467213,54.254718211548166,30.290881110641486,1.0,0.0,2.0,2.0,1.0,1.0,283.37,226.93,561.99,775.95,63.83433450986479,12.17363616,0.5375682043333327,0.22736987797619052
3.0,7.11860643176606,3.352977887999523,0.7816647849935155,0.3653218258657056,476.7929385998187,56.96559816946261,30.29577024487737,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,84.1521039121846,12.11336319,0.5940175663999999,0.25314883333333327
3.0,7.49965198892396,2.5068484882982287,0.7722498267077793,0.3974050624571307,434.5461344200092,52.71953565018871,30.214665950940173,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,83.87914427144837,12.05502496,0.5983190443999999,0.23555074999999992
3.0,5.18963737533495,2.446982379479309,0.585075393682794,0.3986984401918848,437.05794732434856,60.565203447239696,30.10743663175998,1.0,0.0,2.0,2.0,1.0,1.0,386.67,164.94,2878.52,194.36,84.46611084062867,11.99915234,0.6158504294999998,0.23877662499999994
0.0,5.168165822421422,3.772963732469195,0.7974880990983974,0.39933398373126366,278.9182950341505,32.43057690861573,30.376211626897273,1.0,1.0,2.0,2.0,1.0,2.0,3115.69,584.43,138.53,411.75,89.72218071626915,11.22286933,0.6648789242233328,0.3258834690476191
0.0,5.151753184570435,3.9303012944124056,0.7984229056237272,0.3972691681465345,278.4429537843773,32.05294221880875,30.343236338009998,1.0,1.0,2.0,2.0,1.0,2.0,3115.69,584.43,138.53,411.75,48.19798908053887,11.22282963,0.6675307402233328,0.33106326904761907
0.0,5.028809212847665,4.447997225781738,0.7989125057363181,0.39348613355844075,252.45129930142272,34.31441840794996,30.357720016658536,1.0,1.0,2.0,2.0,1.0,2.0,925.36,181.87,138.53,411.75,88.03997897455744,11.16857777,0.6086205464499994,0.2898753297619048
0.0,5.151753184570435,3.9303012944124056,0.7984229056237272,0.3972691681465345,278.4429537843773,32.05294221880875,30.343236338009998,1.0,1.0,2.0,2.0,1.0,2.0,3115.69,584.43,138.53,411.75,48.19798908053887,11.22282963,0.6675307402233328,0.33106326904761907
0.0,5.043641455333212,2.1233163048930987,0.785527226717396,0.39189523151634975,253.3346135476386,38.4162047725887,30.003292327916892,1.0,1.0,2.0,2.0,1.0,2.0,1909.3,165.27,138.53,411.75,89.03299686824587,11.16857676,0.6326960178833329,0.29649570476190473
0.0,5.151753184570435,3.9303012944124056,0.7984229056237272,0.3972691681465345,278.4429537843773,32.05294221880875,30.343236338009998,1.0,1.0,2.0,2.0,1.0,2.0,3115.69,584.43,138.53,411.75,48.19798908053887,11.22282963,0.6675307402233328,0.33106326904761907
0.0,5.009886010439904,4.405997671238796,0.7950305333426756,0.38895436628489044,252.8117389234691,52.96125143734,30.13689437369394,1.0,1.0,2.0,2.0,1.0,2.0,548.54,194.9,138.53,411.75,82.57074433136437,11.16858303,0.6253386554499994,0.22821432976190476
0.0,5.019471926436978,4.4458608573527165,0.7921144215548458,0.3909036859289251,289.26845010250963,32.267100014031,30.061816309770307,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,57.53688541731915,11.9281727,0.6511894218499994,0.38278852380952366
0.0,5.0378709579281304,4.4462436678122765,0.78835133448473,0.39876055738660066,252.8072559898821,94.07381619413691,30.479361385246523,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,52.846874003173944,11.92814216,0.5764975891833326,0.3697967488095238
3.0,6.2533477796947095,3.3582000288001392,0.7285638163017318,0.37072101497988325,440.80710028113833,55.577548013275134,30.00787224266508,1.0,1.0,2.0,2.0,0.0,0.0,489.61,175.89,2886.28,195.34,77.9582412684407,11.8433051,0.7310310470899998,0.24384441666666679
0.0,5.0378709579281304,4.4462436678122765,0.78835133448473,0.39876055738660066,252.8072559898821,94.07381619413691,30.479361385246523,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,52.846874003173944,11.92814216,0.5764975891833326,0.3697967488095238
0.0,5.0378709579281304,4.4462436678122765,0.78835133448473,0.39876055738660066,252.8072559898821,94.07381619413691,30.479361385246523,1.0,1.0,2.0,2.0,0.0,0.0,1867.55,234.08,2356.35,560.55,52.846874003173944,11.92814216,0.5764975891833326,0.3697967488095238
1.0,5.708615779661876,3.8580367978693224,0.5282385759089604,0.2951981605439883,467.2272477257718,59.77786739867696,37.41054349448013,0.0,1.0,1.0,1.0,0.0,2.0,58.26,254.49,1727.25,213.81,38.99658432907799,11.52248231,0.7760239208809524,0.215147
4.0,7.1991242896509675,4.002084213698374,0.7845180837257035,0.3914716778152317,250.49163505585642,84.63132327057782,47.85934358945164,0.0,1.0,1.0,1.0,0.0,2.0,1916.89,183.23,2790.44,200.64,49.681521708890195,11.47056211,0.842727003500001,0.09411499999999999
0.0,5.001262553300374,2.1355341995949795,0.5079640773573844,0.2903398317568914,617.2903732216237,42.812205900090596,40.22630689452006,2.0,1.0,1.0,2.0,1.0,0.0,3992.77,789.41,1400.13,767.97,67.9942264804914,11.19722639,0.7760463932380955,0.1822484773809522
0.0,5.013229879306919,3.342413841749967,0.5264321441333746,0.28771876119806583,694.0540887582565,71.28632545446506,37.928567562723664,2.0,1.0,1.0,2.0,1.0,0.0,3992.77,789.41,1400.13,767.97,67.50406137664656,11.19720196,0.7762186611269842,0.18361857738095227
0.0,5.013229879306919,3.342413841749967,0.5264321441333746,0.28771876119806583,694.0540887582565,71.28632545446506,37.928567562723664,2.0,1.0,1.0,2.0,1.0,0.0,3992.77,789.41,1400.13,767.97,67.50406137664656,11.19720196,0.7762186611269842,0.18361857738095227
0.0,5.035294857902366,4.4048941607156245,0.7853318270318994,0.14201376449690006,256.84875860153386,54.684149233299614,30.094943136743066,1.0,1.0,2.0,0.0,0.0,1.0,4231.44,255.66,1354.43,361.91,59.831548586129834,11.53259813,0.33252156078583317,0.3039832321428573
0.0,5.159957909526294,4.470161544742236,0.7968281262243649,0.37476170623513144,282.6725445034396,58.18336330182173,30.049063502522984,1.0,1.0,2.0,0.0,0.0,1.0,4231.44,255.66,1354.43,361.91,62.20793984882939,11.53255844,0.6350590167499993,0.31293956547619045
0.0,5.002330264536801,3.919321725506449,0.6454213543880775,0.3724679985029459,275.1920732395469,57.69560758040759,92.53502991069392,1.0,1.0,2.0,0.0,0.0,1.0,1786.86,164.57,1354.43,361.91,50.291577153963935,11.47528921,0.6865430553333332,0.46275364523809515
4.0,7.48139530432929,4.406568996342167,0.7644667358880552,0.39695889224788383,288.60842223501425,53.74538478252148,30.098653266922305,1.0,1.0,2.0,0.0,0.0,1.0,1114.93,151.18,2876.81,194.16,87.25795750879645,11.36610405,0.7346352515000004,0.2880382666666666
0.0,5.159957909526294,4.470161544742236,0.7968281262243649,0.37476170623513144,282.6725445034396,58.18336330182173,30.049063502522984,1.0,1.0,2.0,0.0,0.0,1.0,4231.44,255.66,1354.43,361.91,62.20793984882939,11.53255844,0.6350590167499993,0.31293956547619045
0.0,5.214355804730769,4.4069571942156855,0.7962743002523063,0.37107539068177664,287.33106104155945,60.280808333594685,30.16974057539297,1.0,1.0,2.0,0.0,0.0,1.0,266.63,131.84,1354.43,361.91,70.91706788941364,11.47529288,0.5881335409499994,0.24328733333333347
0.0,5.001632446071202,4.417375104476665,0.7851334065786307,0.37358864082599363,288.4936845928328,56.8697336607946,30.41053760476061,1.0,1.0,2.0,0.0,0.0,1.0,266.04,133.01,1354.43,361.91,80.86627169273956,11.4198241,0.5847550149499995,0.23859050000000007
0.0,5.245642333723417,2.1267502874349287,0.7893040494007896,0.3776129549160694,286.57960500300794,56.87226397649925,91.13396222112489,1.0,1.0,2.0,0.0,0.0,1.0,266.04,133.02,1354.43,361.91,70.55189614698638,11.36611201,0.6239466264833328,0.2957505000000001
0.0,5.159957909526294,4.470161544742236,0.7968281262243649,0.37476170623513144,282.6725445034396,58.18336330182173,30.049063502522984,1.0,1.0,2.0,0.0,0.0,1.0,4231.44,255.66,1354.43,361.91,62.20793984882939,11.53255844,0.6350590167499993,0.31293956547619045
0.0,5.046177527134971,4.446944795712085,0.7889093589779254,0.3885618965651085,254.76922536552573,57.66908328752047,30.432421948315103,1.0,1.0,2.0,0.0,0.0,1.0,843.41,185.28,1354.43,361.91,53.352585359980296,11.47528924,0.6268426819499994,0.319615175
